Query ID,# Shots,Task ID,Task ID Amp,Network ID,Query Type,# Evidence Variable,# Inferred Var,Path Length,Ground Truth,Device,Query State,Quantum Output,Quantum Output - Amp,Sample Acceptance,Sample Acceptance Amp,k_val,cap_flag,iter_cap,Execution Time,Execution Time Amp,Error,gateDepth,gateDepth Amp,multiQubitGateDepth,multiQubitGateDepth Amp,programDuration,programDuration Amp,programFidelity,programFidelity Amp,qpuRuntimeEstimation,qpuRuntimeEstimation Amp,topologicalSwaps,topologicalSwaps Amp,Error Amp
199,600,arn:aws:braket:us-west-1:553033124693:quantum-task/556e6495-1e27-4a82-bc05-43edf3833652,arn:aws:braket:us-west-1:553033124693:quantum-task/ba620422-c527-4c20-978a-922ba81b8a02,bn3,Intereffect,1,1,,0.6853272935702158,Aspen-M-3,0,0.2289156626506024,0.5,27.66666666666667,2.333333333333333,0,0,0,,,0.45641163091961345,690.0,2301.0,156.0,535.0,44152.75000000002,148759.25999999914,0.04884805561265498,0.03381814263872393,2141.9951171875,7053.890625,60.0,226.0,0.18532729357021582
199,600,arn:aws:braket:us-west-1:553033124693:quantum-task/556e6495-1e27-4a82-bc05-43edf3833652,arn:aws:braket:us-west-1:553033124693:quantum-task/ba620422-c527-4c20-978a-922ba81b8a02,bn3,Intereffect,1,1,,0.3146727064297841,Aspen-M-3,1,0.7710843373493976,0.5,27.66666666666667,2.333333333333333,0,0,0,,,0.4564116309196135,690.0,2301.0,156.0,535.0,44152.75000000002,148759.25999999914,0.04884805561265498,0.03381814263872393,2141.9951171875,7053.890625,60.0,226.0,0.18532729357021588
177,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/07c98cc8-28f2-43e0-8efe-15563381d86d,bn3,Diagnostic,1,1,,0.9026626412350939,Aspen-M-3,0,0.5789473684210527,0.5625,35.625,2.0,0,1,0,,,0.3237152728140412,690.0,2292.0,156.0,534.0,44152.75000000002,148459.21999999913,0.04884805561265498,0.033567878538973056,2141.9951171875,7055.80859375,60.0,228.0,0.3401626412350939
177,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/07c98cc8-28f2-43e0-8efe-15563381d86d,bn3,Diagnostic,1,1,,0.09733735876490605,Aspen-M-3,1,0.42105263157894735,0.4375,35.625,2.0,0,1,0,,,0.3237152728140413,690.0,2292.0,156.0,534.0,44152.75000000002,148459.21999999913,0.04884805561265498,0.033567878538973056,2141.9951171875,7055.80859375,60.0,228.0,0.34016264123509393
178,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/88c076ea-1f21-465c-bb1e-db7d629d4acb,bn3,Diagnostic,1,1,,0.7040500015145854,Aspen-M-3,0,0.5929824561403508,0.3043478260869565,35.625,2.875,0,0,0,,,0.11106754537423458,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033825202532648084,2141.9951171875,7048.859375,60.0,223.0,0.3997021754276289
178,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/88c076ea-1f21-465c-bb1e-db7d629d4acb,bn3,Diagnostic,1,1,,0.29594999848541453,Aspen-M-3,1,0.4070175438596491,0.6956521739130435,35.625,2.875,0,0,0,,,0.11106754537423458,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033825202532648084,2141.9951171875,7048.859375,60.0,223.0,0.3997021754276289
179,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/81f203df-9735-464b-a817-3652c5f797e2,bn3,Diagnostic,1,1,,0.6261682242990655,Aspen-M-3,0,0.5700934579439252,0.631578947368421,13.375,2.375,0,1,0,,,0.056074766355140304,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033825202532648084,2141.9951171875,7048.859375,60.0,223.0,0.0054107230693555275
179,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/81f203df-9735-464b-a817-3652c5f797e2,bn3,Diagnostic,1,1,,0.37383177570093457,Aspen-M-3,1,0.4299065420560748,0.3684210526315789,13.375,2.375,0,1,0,,,0.05607476635514025,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033825202532648084,2141.9951171875,7048.859375,60.0,223.0,0.0054107230693556385
180,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/54f317ce-3f19-4bb9-b79a-dfaecdd46cab,bn3,Diagnostic,1,1,,0.2834890965732087,Aspen-M-3,0,0.6448598130841121,0.4666666666666667,13.375,1.875,0,1,0,,,0.3613707165109034,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033825202532648084,2141.9951171875,7048.859375,60.0,223.0,0.18317757009345798
180,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/54f317ce-3f19-4bb9-b79a-dfaecdd46cab,bn3,Diagnostic,1,1,,0.7165109034267912,Aspen-M-3,1,0.35514018691588783,0.5333333333333333,13.375,1.875,0,1,0,,,0.3613707165109034,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033825202532648084,2141.9951171875,7048.859375,60.0,223.0,0.18317757009345792
182,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/80b85674-1c52-4281-9f31-206b39161a9f,bn3,Prediction,1,1,,0.8,Aspen-M-3,0,0.34385964912280703,0.4090909090909091,35.625,2.75,0,0,0,,,0.456140350877193,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033820541430180324,2141.9951171875,7040.787109375,60.0,226.0,0.39090909090909093
182,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/80b85674-1c52-4281-9f31-206b39161a9f,bn3,Prediction,1,1,,0.2,Aspen-M-3,1,0.656140350877193,0.5909090909090909,35.625,2.75,0,0,0,,,0.456140350877193,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033820541430180324,2141.9951171875,7040.787109375,60.0,226.0,0.39090909090909093
183,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/0c576d61-24d6-46b2-9f1a-7e71e492750d,bn3,Prediction,1,1,,0.1,Aspen-M-3,0,0.2616822429906542,0.46875,13.375,4.0,0,1,0,,,0.16168224299065417,690.0,2291.0,156.0,537.0,44152.75000000002,148959.15999999922,0.04884805561265498,0.020765757531699725,2141.9951171875,7378.58203125,60.0,235.0,0.36875
183,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/0c576d61-24d6-46b2-9f1a-7e71e492750d,bn3,Prediction,1,1,,0.9,Aspen-M-3,1,0.7383177570093458,0.53125,13.375,4.0,0,1,0,,,0.16168224299065426,690.0,2291.0,156.0,537.0,44152.75000000002,148959.15999999922,0.04884805561265498,0.020765757531699725,2141.9951171875,7378.58203125,60.0,235.0,0.36875
184,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/abe20eb3-b0d5-4092-aa05-188ca309a59a,bn3,Prediction,1,1,,0.7,Aspen-M-3,0,0.22105263157894736,0.65,35.625,2.5,0,0,0,,,0.47894736842105257,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033820541430180324,2141.9951171875,7040.787109375,60.0,226.0,0.04999999999999993
184,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/abe20eb3-b0d5-4092-aa05-188ca309a59a,bn3,Prediction,1,1,,0.3,Aspen-M-3,1,0.7789473684210526,0.35,35.625,2.5,0,0,0,,,0.4789473684210526,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033820541430180324,2141.9951171875,7040.787109375,60.0,226.0,0.04999999999999999
185,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/58b9c88c-ce2e-4d92-972f-9eaeeadcf23d,bn3,Prediction,1,1,,0.35,Aspen-M-3,0,0.2897196261682243,0.2916666666666667,13.375,3.0,0,1,0,,,0.0602803738317757,690.0,2292.0,156.0,534.0,44152.75000000002,148459.21999999913,0.04884805561265498,0.033567878538973056,2141.9951171875,7055.80859375,60.0,228.0,0.05833333333333329
185,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/58b9c88c-ce2e-4d92-972f-9eaeeadcf23d,bn3,Prediction,1,1,,0.6499999999999999,Aspen-M-3,1,0.7102803738317757,0.7083333333333334,13.375,3.0,0,1,0,,,0.06028037383177576,690.0,2292.0,156.0,534.0,44152.75000000002,148459.21999999913,0.04884805561265498,0.033567878538973056,2141.9951171875,7055.80859375,60.0,228.0,0.05833333333333346
187,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/52efc57b-a38c-4dc7-a1eb-eace3babc541,bn3,Intercausal,1,1,,0.8999999999999999,Aspen-M-3,0,0.5974025974025974,0.2558139534883721,19.25,5.375,0,0,0,,,0.30259740259740253,690.0,2276.0,156.0,532.0,44152.75000000002,147909.06999999925,0.04884805561265498,0.021072962605614625,2141.9951171875,7335.87060546875,60.0,235.0,0.6441860465116278
187,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/52efc57b-a38c-4dc7-a1eb-eace3babc541,bn3,Intercausal,1,1,,0.09999999999999998,Aspen-M-3,1,0.4025974025974026,0.7441860465116279,19.25,5.375,0,0,0,,,0.30259740259740264,690.0,2276.0,156.0,532.0,44152.75000000002,147909.06999999925,0.04884805561265498,0.021072962605614625,2141.9951171875,7335.87060546875,60.0,235.0,0.6441860465116279
188,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/506b81d7-68e3-4b5e-9ce3-1c657b06649d,bn3,Intercausal,1,1,,0.9,Aspen-M-3,0,0.5630252100840336,0.6363636363636364,29.75,2.75,0,1,0,,,0.3369747899159664,690.0,2222.0,156.0,520.0,44152.75000000002,144458.89999999892,0.04884805561265498,0.03384459532688651,2141.9951171875,6873.33935546875,60.0,223.0,0.26363636363636367
188,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/506b81d7-68e3-4b5e-9ce3-1c657b06649d,bn3,Intercausal,1,1,,0.09999999999999999,Aspen-M-3,1,0.4369747899159664,0.3636363636363637,29.75,2.75,0,1,0,,,0.3369747899159664,690.0,2222.0,156.0,520.0,44152.75000000002,144458.89999999892,0.04884805561265498,0.03384459532688651,2141.9951171875,6873.33935546875,60.0,223.0,0.2636363636363637
189,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/4d2b17d2-7d1c-4c01-baab-9218d8e91c01,bn3,Intercausal,1,1,,0.7,Aspen-M-3,0,0.6265060240963856,0.375,20.75,2.0,0,0,0,,,0.0734939759036144,690.0,2260.0,156.0,523.0,44152.75000000002,145359.16999999894,0.04884805561265498,0.03382308379847869,2141.9951171875,6906.5654296875,60.0,226.0,0.32499999999999996
189,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/4d2b17d2-7d1c-4c01-baab-9218d8e91c01,bn3,Intercausal,1,1,,0.3,Aspen-M-3,1,0.3734939759036144,0.625,20.75,2.0,0,0,0,,,0.0734939759036144,690.0,2260.0,156.0,523.0,44152.75000000002,145359.16999999894,0.04884805561265498,0.03382308379847869,2141.9951171875,6906.5654296875,60.0,226.0,0.325
190,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/b1366298-2df6-4961-b896-e24d3c931aec,bn3,Intercausal,1,1,,0.7,Aspen-M-3,0,0.5929203539823009,0.5161290322580645,28.25,3.875,0,1,0,,,0.10707964601769904,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.03382053704397561,2141.9951171875,7042.416015625,60.0,226.0,0.18387096774193545
190,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/b1366298-2df6-4961-b896-e24d3c931aec,bn3,Intercausal,1,1,,0.3,Aspen-M-3,1,0.4070796460176992,0.4838709677419355,28.25,3.875,0,1,0,,,0.1070796460176992,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.03382053704397561,2141.9951171875,7042.416015625,60.0,226.0,0.1838709677419355
191,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/7c3505a9-1b3b-4ac5-ba62-b8f71c6ac61c,bn3,Mixed,2,1,,0.8969687919964162,Aspen-M-3,0,0.5698324022346368,0.75,22.375,1.0,0,0,0,,,0.3271363897617794,690.0,2044.0,156.0,474.0,44152.75000000002,132907.93999999837,0.04884805561265498,0.026814464022779358,2141.9951171875,6265.54248046875,60.0,166.0,0.14696879199641621
191,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/7c3505a9-1b3b-4ac5-ba62-b8f71c6ac61c,bn3,Mixed,2,1,,0.10303120800358372,Aspen-M-3,1,0.4301675977653631,0.25,22.375,1.0,0,0,0,,,0.3271363897617794,690.0,2044.0,156.0,474.0,44152.75000000002,132907.93999999837,0.04884805561265498,0.026814464022779358,2141.9951171875,6265.54248046875,60.0,166.0,0.14696879199641627
192,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/8e6ab47f-a82d-4199-b091-0f3024fafc55,bn3,Mixed,2,1,,0.9883662114314619,Aspen-M-3,0,0.6571428571428571,0.4615384615384616,4.375,1.625,0,0,0,,,0.3312233542886047,690.0,2454.0,156.0,575.0,44152.75000000002,159459.8699999997,0.04884805561265498,0.03204839771318308,2141.9951171875,7421.58203125,60.0,240.0,0.5268277498930003
192,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/8e6ab47f-a82d-4199-b091-0f3024fafc55,bn3,Mixed,2,1,,0.011633788568538191,Aspen-M-3,1,0.3428571428571429,0.5384615384615384,4.375,1.625,0,0,0,,,0.3312233542886047,690.0,2454.0,156.0,575.0,44152.75000000002,159459.8699999997,0.04884805561265498,0.03204839771318308,2141.9951171875,7421.58203125,60.0,240.0,0.5268277498930003
193,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/d0d739da-870d-4a8c-925b-60dbd1d30524,bn3,Mixed,3,1,,0.8967193195625759,Aspen-M-3,0,0.7272727272727273,0.0,2.75,1.25e-09,0,1,0,,,0.1694465922898486,690.0,2628.0,156.0,610.0,44152.75000000002,170160.5000000003,0.04884805561265498,0.019676792645064483,2141.9951171875,8072.95947265625,60.0,252.0,0.8967193195625759
193,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/d0d739da-870d-4a8c-925b-60dbd1d30524,bn3,Mixed,3,1,,0.10328068043742406,Aspen-M-3,1,0.2727272727272727,0.0,2.75,1.25e-09,0,1,0,,,0.16944659228984865,690.0,2628.0,156.0,610.0,44152.75000000002,170160.5000000003,0.04884805561265498,0.019676792645064483,2141.9951171875,8072.95947265625,60.0,252.0,0.10328068043742406
194,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/edd10f17-f754-4eca-b5ad-9387d4f334e5,bn3,Mixed,2,1,,0.1,Aspen-M-3,0,0.27631578947368424,0.3333333333333333,9.5,0.375,0,1,0,,,0.17631578947368423,690.0,2395.0,156.0,558.0,44152.75000000002,155059.64999999938,0.04884805561265498,0.031353153330953,2141.9951171875,7491.8447265625,60.0,244.0,0.2333333333333333
194,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/edd10f17-f754-4eca-b5ad-9387d4f334e5,bn3,Mixed,2,1,,0.9,Aspen-M-3,1,0.7236842105263158,0.6666666666666666,9.5,0.375,0,1,0,,,0.1763157894736842,690.0,2395.0,156.0,558.0,44152.75000000002,155059.64999999938,0.04884805561265498,0.031353153330953,2141.9951171875,7491.8447265625,60.0,244.0,0.2333333333333334
195,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/cf0ae2e1-5b32-4169-9505-7749a4894b98,bn3,Mixed,2,1,,0.7999999999999999,Aspen-M-3,0,0.3492063492063492,0.8333333333333334,7.875,0.75,0,1,0,,,0.45079365079365075,690.0,2395.0,156.0,558.0,44152.75000000002,155159.62999999942,0.04884805561265498,0.031681743780084065,2141.9951171875,7452.6064453125,60.0,242.0,0.03333333333333344
195,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/cf0ae2e1-5b32-4169-9505-7749a4894b98,bn3,Mixed,2,1,,0.19999999999999998,Aspen-M-3,1,0.6507936507936508,0.16666666666666666,7.875,0.75,0,1,0,,,0.45079365079365086,690.0,2395.0,156.0,558.0,44152.75000000002,155159.62999999942,0.04884805561265498,0.031681743780084065,2141.9951171875,7452.6064453125,60.0,242.0,0.033333333333333326
196,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/624c714d-dd0e-4dbc-b83e-bfbf2863c89d,bn3,Intereffect,1,1,,0.7966131925219934,Aspen-M-3,0,0.30851063829787234,0.2,11.75,0.625,0,1,0,,,0.488102554224121,690.0,2316.0,156.0,535.0,44152.75000000002,149809.21999999922,0.04884805561265498,0.022085187396670616,2141.9951171875,7149.306640625,60.0,217.0,0.5966131925219933
196,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/624c714d-dd0e-4dbc-b83e-bfbf2863c89d,bn3,Intereffect,1,1,,0.2033868074780066,Aspen-M-3,1,0.6914893617021277,0.8,11.75,0.625,0,1,0,,,0.4881025542241211,690.0,2316.0,156.0,535.0,44152.75000000002,149809.21999999922,0.04884805561265498,0.022085187396670616,2141.9951171875,7149.306640625,60.0,217.0,0.5966131925219934
197,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/7e3461b5-4f31-451c-9f89-2f2ca8c88c06,bn3,Intereffect,1,1,,0.7855567696925047,Aspen-M-3,0,0.325503355704698,0.5,37.25,1.0,0,0,0,,,0.46005341398780664,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.0338252095788766,2141.9951171875,7052.1171875,60.0,223.0,0.28555676969250465
197,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/7e3461b5-4f31-451c-9f89-2f2ca8c88c06,bn3,Intereffect,1,1,,0.2144432303074953,Aspen-M-3,1,0.674496644295302,0.5,37.25,1.0,0,0,0,,,0.4600534139878067,690.0,2297.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.0338252095788766,2141.9951171875,7052.1171875,60.0,223.0,0.2855567696925047
198,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/1172b0bf-f814-4266-ade3-5067e9037155,bn3,Intereffect,1,1,,0.6995751072474438,Aspen-M-3,0,0.2301587301587301,0.5,15.75,3.0,0,1,0,,,0.46941637708871364,690.0,2299.0,156.0,535.0,44152.75000000002,148759.25999999914,0.04884805561265498,0.0338228033129712,2141.9951171875,7061.962890625,60.0,223.0,0.19957510724744376
198,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/1172b0bf-f814-4266-ade3-5067e9037155,bn3,Intereffect,1,1,,0.3004248927525562,Aspen-M-3,1,0.7698412698412699,0.5,15.75,3.0,0,1,0,,,0.4694163770887137,690.0,2299.0,156.0,535.0,44152.75000000002,148759.25999999914,0.04884805561265498,0.0338228033129712,2141.9951171875,7061.962890625,60.0,223.0,0.19957510724744382
199,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/47977578-1cda-46c1-8235-7420bd671e47,bn3,Intereffect,1,1,,0.6853272935702158,Aspen-M-3,0,0.2443609022556391,0.25,33.25,2.5,0,0,0,,,0.4409663913145767,690.0,2301.0,156.0,535.0,44152.75000000002,148759.25999999914,0.04884805561265498,0.03381814263872393,2141.9951171875,7053.890625,60.0,226.0,0.4353272935702158
199,800,arn:aws:braket:us-west-1:553033124693:quantum-task/017c0fd6-64ae-47bb-95ad-2e0463069231,arn:aws:braket:us-west-1:553033124693:quantum-task/47977578-1cda-46c1-8235-7420bd671e47,bn3,Intereffect,1,1,,0.3146727064297841,Aspen-M-3,1,0.7556390977443609,0.75,33.25,2.5,0,0,0,,,0.44096639131457677,690.0,2301.0,156.0,535.0,44152.75000000002,148759.25999999914,0.04884805561265498,0.03381814263872393,2141.9951171875,7053.890625,60.0,226.0,0.4353272935702159
177,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/2d26f7d4-60d0-45cc-ba2a-36a8e5d43363,bn3,Diagnostic,1,1,,0.9026626412350939,Aspen-M-3,0,0.5,0.4262295081967213,27.200000000000006,6.1,0,0,0,,,0.4026626412350939,690.0,2299.0,156.0,536.0,44152.75000000002,148909.2199999992,0.04884805561265498,0.021073425436578464,2141.9951171875,7381.767578125,60.0,231.0,0.4764331330383726
177,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/2d26f7d4-60d0-45cc-ba2a-36a8e5d43363,bn3,Diagnostic,1,1,,0.09733735876490605,Aspen-M-3,1,0.5,0.5737704918032787,27.200000000000006,6.1,0,0,0,,,0.40266264123509393,690.0,2299.0,156.0,536.0,44152.75000000002,148909.2199999992,0.04884805561265498,0.021073425436578464,2141.9951171875,7381.767578125,60.0,231.0,0.4764331330383726
178,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/e349d5e5-7812-481c-b6bb-777300d49589,bn3,Diagnostic,1,1,,0.7040500015145854,Aspen-M-3,0,0.4227941176470588,0.3103448275862069,27.200000000000006,2.9000000000000004,0,0,0,,,0.2812558838675266,690.0,2292.0,156.0,534.0,44152.75000000002,148459.21999999913,0.04884805561265498,0.033567878538973056,2141.9951171875,7055.80859375,60.0,228.0,0.3937051739283785
178,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/e349d5e5-7812-481c-b6bb-777300d49589,bn3,Diagnostic,1,1,,0.29594999848541453,Aspen-M-3,1,0.5772058823529411,0.6896551724137931,27.200000000000006,2.9000000000000004,0,0,0,,,0.2812558838675266,690.0,2292.0,156.0,534.0,44152.75000000002,148459.21999999913,0.04884805561265498,0.033567878538973056,2141.9951171875,7055.80859375,60.0,228.0,0.3937051739283786
179,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/696c2a24-d312-4838-b3e0-e03a5ee3df14,bn3,Diagnostic,1,1,,0.6261682242990655,Aspen-M-3,0,0.5314685314685315,0.6666666666666666,14.3,2.4,0,1,0,,,0.09469969283053403,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033820541430180324,2141.9951171875,7040.787109375,60.0,226.0,0.04049844236760114
179,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/696c2a24-d312-4838-b3e0-e03a5ee3df14,bn3,Diagnostic,1,1,,0.37383177570093457,Aspen-M-3,1,0.4685314685314685,0.3333333333333333,14.3,2.4,0,1,0,,,0.09469969283053392,690.0,2299.0,156.0,534.0,44152.75000000002,148559.24999999913,0.04884805561265498,0.033820541430180324,2141.9951171875,7040.787109375,60.0,226.0,0.04049844236760125
180,1000,arn:aws:braket:us-west-1:553033124693:quantum-task/fc983cf2-25d5-48d5-ada0-f68af3b88508,arn:aws:braket:us-west-1:553033124693:quantum-task/d14e4c4f-f723-4afb-a07d-5343922a98be,bn3,Diagnostic,1,1,,0.2834890965732087,Aspen-M-3,0,0.4895104895104895,0.6428571428571429,14.3,1.4,0,1,0,,,0.20602139293728078,690.0,2351.0,156.0,557.0,44152.75000000002,153809.24999999936,0.04884805561265498,0.020451224394433986,2141.9951171875,7398.017578125,60.0,236.0,0.3593680462839342
